,fecha,prices bitcoin,market_caps bitcoin,total_volumes bitcoin,prices ethereum,market_caps ethereum,total_volumes ethereum,prices binancecoin,market_caps binancecoin,total_volumes binancecoin,prices cardano,market_caps cardano,total_volumes cardano,prices dogecoin,market_caps dogecoin,total_volumes dogecoin,prices solana,market_caps solana,total_volumes solana,prices polkadot,market_caps polkadot,total_volumes polkadot,prices matic-network,market_caps matic-network,total_volumes matic-network,prices litecoin,market_caps litecoin,total_volumes litecoin,prices ripple,market_caps ripple,total_volumes ripple,Year,Month
993,2023-05-08,27696.76,536032086472.038,21535578788.860283,1849.29,222406833247.6045,11496171817.833504,313.94,49549048278.85516,621524860.6649976,0.37,12810565343.837719,382957668.96176237,0.07,10100239050.862453,686990731.0244422,20.66,8146997991.830378,647060628.2950592,5.37,6612416991.922427,209588586.96745554,0.9,8322795666.163597,444614581.3074602,77.88,5674749049.835643,742434140.8504282,0.43,22244894416.296925,1537388545.443165,2023,5
994,2023-05-09,27607.39,535037100026.6903,8876813250.933558,1846.06,222246427487.22958,6373057170.18455,312.13,49306858317.02498,412928463.99646336,0.36,12739370020.744396,237308697.16259378,0.07,10193007887.175303,379145305.0633969,20.66,8164794903.556,318980320.96681505,5.32,6555237355.919554,128633537.14862952,0.88,8111034888.484607,348330705.24441993,79.91,5825752953.522393,479198117.1023671,0.43,22304188423.85518,1042751745.9179302,2023,5
995,2023-05-10,27639.73,534937464538.75824,17159331951.189877,1842.87,221632027136.72604,10471130832.935846,314.58,49662394089.82591,610558342.6825503,0.37,12975441604.400911,365559449.6864186,0.07,10217049731.062815,478420990.41321754,20.98,8287539919.545623,525984506.46583825,5.48,6740923466.277253,183961207.17227077,0.88,8124795144.337365,395328006.0852604,81.14,5912695277.472594,583912361.5843481,0.43,22424416872.484283,1182617804.2444046,2023,5
996,2023-05-11,27024.77,523414877659.3074,7754296234.077171,1798.07,216323022928.9258,9217787395.589426,307.79,48590747015.145386,524985558.4976984,0.36,12633292676.033508,272231849.7315605,0.07,10049902538.999828,453324274.55859596,20.25,8015037356.982577,428549097.3925601,5.29,6508587547.621296,143209793.60961038,0.84,7803797563.177333,322730188.17058015,81.15,5896694984.72693,621320389.2709588,0.42,21920201048.047226,994189730.3843771,2023,5
997,2023-05-12,26787.69,518816444750.7709,9157286238.193073,1808.69,217659652941.87607,10530874714.299137,308.6,48690756821.32476,603776405.9566348,0.37,12992449827.737343,285317964.12998706,0.07,10126302762.910458,509123346.366193,20.92,8274505085.732654,397702422.40830547,5.35,6592082194.022329,131408404.88970979,0.87,8015243890.141521,401223674.6384229,80.57,5874387030.902668,553394526.0712148,0.43,22389881950.833866,1316061803.3985696,2023,5
998,2023-05-13,26798.13,520426027097.3362,8365379054.202115,1797.2,216032102439.73022,5150212384.025403,311.04,49210307280.171486,381183863.94756055,0.37,12829453677.49199,139616346.26124865,0.07,10042154796.35108,204374533.43192965,20.9,8297710532.113992,252119905.38455606,5.35,6613225094.531797,82899032.60315505,0.85,7875188180.572299,181612414.21243793,80.21,5857287637.756447,302597796.2123638,0.43,22111880538.095394,401383427.9821559,2023,5
999,2023-05-14,26911.81,521319019334.69617,6019488454.419681,1799.01,216439514891.84528,4914907456.467633,311.9,49226381036.031876,426917645.7935615,0.37,12996323481.303665,130253982.12797776,0.07,10050043128.683872,178745622.98813507,20.94,8280978190.929416,211874592.44175723,5.35,6595093847.583115,79532459.04158828,0.86,7961709376.81046,170384052.7831045,83.36,6078720373.508361,413559473.73401195,0.43,22099560865.686485,386393405.61760443,2023,5
1000,2023-05-15,27227.79,527655229433.8867,14570026781.747086,1820.04,218513683684.05072,7655256291.360313,313.94,49558425064.87145,434872016.3940915,0.37,12899094797.339403,187955307.46374464,0.07,10063493874.894,301109264.8854297,21.04,8316882669.84985,339745928.0609949,5.33,6572863586.501249,109157885.16754459,0.86,7963184552.156494,208447838.27658057,87.17,6363777766.103566,843612280.3131028,0.43,22182629326.123474,825806498.1413949,2023,5
1001,2023-05-16,27022.71,523965691858.8659,12927093920.902998,1823.66,219562064257.98773,6283428506.7716875,311.46,49198400100.68134,390805629.91909724,0.37,12903680934.5073,181513998.13250768,0.07,10142298719.399698,245638788.16508824,20.69,8187913902.158279,338232379.0015512,5.3,6540611307.189871,98890906.85055073,0.85,7819486486.165341,228218778.4535679,90.01,6572705511.421426,893622008.5560278,0.44,22818727048.263798,1063961406.8159419,2023,5
1002,2023-05-17,27389.97,530762551513.4872,12580626234.913448,1821.05,219124262711.37402,6647945218.37179,313.95,49564395153.54566,431598390.2826202,0.38,13148583717.1607,232388388.70344698,0.07,10456937018.429804,408174400.72360694,21.06,8341868800.046011,332798485.4910487,5.41,6674879022.545034,114012097.76915546,0.89,8233716344.590979,331024154.5952033,93.78,6847022231.54807,1113068092.1404886,0.45,23256361575.197758,1641651715.4635224,2023,5
1003,2023-05-18,26842.95,520544913836.41003,12599487111.93878,1802.39,217078808863.77982,6170212643.307527,309.5,48900502712.38072,316671000.3153819,0.37,13082316162.328234,213667302.72409645,0.07,10279648682.122915,386800488.82385516,20.35,8061536789.167275,325479692.16594124,5.34,6597019426.461229,114165285.2461804,0.87,8116167481.465328,302635222.8192593,90.51,6616126091.256747,684657004.446565,0.46,23918491004.363373,1511866848.49897,2023,5
1004,2023-05-19,26884.37,521153640362.9618,11559136131.368769,1812.13,218083824882.0496,5092669091.509588,308.98,48777238815.930244,390450101.44086295,0.37,12926880990.809334,140897222.95345637,0.07,10266816403.786854,215682079.94081786,20.35,8059779103.665763,159063269.00987265,5.37,6631963805.393506,99454893.8319307,0.87,8091675378.551542,210067043.49819177,91.75,6695924471.481844,591249665.3640682,0.47,24327746704.90955,1203165079.3727944,2023,5
1005,2023-05-20,27093.79,525040003344.1629,3882362454.219783,1818.97,218770214155.48007,3117917206.1060295,310.47,49028080180.81345,261538250.27637964,0.37,12846035787.71246,124054022.42598657,0.07,10281672706.61871,142130906.25843367,20.27,8022997471.517465,129666227.92747962,5.41,6674722770.974614,82384849.31141508,0.88,8140873968.071279,134018202.3292051,92.3,6734871525.908334,319258521.6188254,0.47,24377025880.71992,514027085.75605303,2023,5
1006,2023-05-21,26773.83,519171380714.0945,8125825605.684245,1804.93,217302257173.6874,3835867355.2177114,306.56,48421119398.916626,328187256.0538177,0.36,12666778954.79216,121023033.0680159,0.07,10079201334.220728,185416658.77825403,19.63,7783712425.51017,236865558.0071539,5.27,6514543949.599768,81457305.93183246,0.86,7966721495.893336,125912800.46109515,92.34,6742695284.750363,391870823.42908716,0.46,23796873050.34155,577572180.6831025,2023,5
1007,2023-05-22,26869.69,520821915713.9187,8025716966.179398,1818.4,218746186925.56677,5183573151.892912,309.26,48826800669.845406,419078722.2306527,0.37,12907417375.045935,194126381.1036861,0.07,10195431084.940973,273561863.7523603,19.56,7749799385.59985,245317080.64974216,5.31,6564967224.117241,91546069.68166544,0.87,8101225874.085623,186421239.96420017,90.84,6630108064.560425,420368979.4010179,0.46,23977031841.92864,991756168.2991667,2023,5
1008,2023-05-23,27222.94,527528695688.7587,11685763863.312372,1854.19,222906967413.9726,7537701078.994168,313.46,49487912474.3718,450626058.76476717,0.37,12982680041.228653,152275359.67307913,0.07,10170836548.905872,202848370.63753313,20.05,7940043369.313906,293341170.1322027,5.4,6672798619.091968,94056469.49754092,0.89,8259779880.626692,212609576.3831731,91.66,6685390204.975618,405264406.97805077,0.47,24171255429.874794,888439002.3801645,2023,5
1009,2023-05-24,26338.95,510987979871.2201,17477200137.10873,1800.74,216837950430.06705,8000139188.961748,305.96,48339367034.93587,558652434.6663421,0.36,12789035655.356829,189249483.85622656,0.07,9893576534.325062,319454419.41003215,19.21,7619548993.269599,317110913.7217349,5.26,6511227845.906241,105394189.1213902,0.87,8128562912.818251,241556781.45051813,85.99,6289376593.411084,844848512.8579224,0.45,23595882622.177483,1119381536.2608764,2023,5
1010,2023-05-25,26475.61,513295724355.69904,11953749225.494001,1805.81,217194191610.31747,7459269403.375004,304.69,48114670546.03777,467849342.93963796,0.36,12565006577.64583,174444983.8345201,0.07,9886829891.436533,278352986.8994522,19.26,7626215765.408768,231050352.92165512,5.24,6475200642.768937,109024202.25390644,0.89,8262326091.668197,290599955.75199443,86.52,6302007214.793981,663443150.9400694,0.45,23556263618.682175,821478867.1634058,2023,5
1011,2023-05-26,26717.99,517973731437.9403,10994037071.45216,1828.96,219969209232.79053,6245753617.103617,307.15,48475838353.5443,79448807.66830647,0.36,12719159679.891459,191311920.3397463,0.07,9919451349.823666,190128438.93235534,19.37,7676617783.5293455,181186113.21084023,5.25,6486691821.632737,96931071.17412083,0.91,8468869133.893452,413597567.5043321,87.22,6364807093.73053,620061069.8305258,0.47,24417347419.40233,1052724018.8269242,2023,5
1012,2023-05-27,26848.24,520461980942.25433,6029471707.897409,1830.31,220035586188.35385,4068177989.6274643,307.45,48532513898.69942,421897365.41777456,0.37,12857478682.070505,131051761.52125226,0.07,10156917549.95426,180160480.09748468,20.41,8089935112.023952,209249088.6518294,5.33,6596527657.495327,90138422.141345,0.92,8550570766.871998,196192824.2769831,88.57,6465963300.93987,415935581.28826636,0.47,24551886084.47911,759741391.0489581,2023,5
1013,2023-05-28,28110.31,544879177078.8053,13144599279.47902,1913.82,230041639357.48282,7227287064.56947,314.34,49657163876.2715,524592983.40870756,0.38,13438800647.83176,237778137.26541546,0.07,10290759929.161585,224306301.74015293,20.82,8259241871.664162,319936574.8104172,5.51,6835221562.86246,98777965.30271122,0.94,8754664539.47667,224339311.22295532,91.56,6690577645.313841,552791933.1502072,0.48,25163437545.644337,706081731.4823192,2023,5
1014,2023-05-29,27759.75,538430950369.49817,13483205892.539595,1893.71,227805314887.09955,6762040908.702834,311.57,49223754312.89366,753644238.4394339,0.38,13294507213.125765,203132546.89075682,0.07,10183420217.237444,204726953.08489925,20.57,8162528825.077333,263476675.879753,5.46,6755550918.582554,99648448.09749193,0.91,8449417552.132471,262435341.32910964,90.96,6646116702.466727,428503707.83098197,0.49,25702162976.181118,1145216727.3080325,2023,5
1015,2023-05-30,27713.91,537414074116.4985,12766436369.815956,1901.08,228588229006.90048,6019457141.148654,311.6,49203273430.55764,374599802.6073529,0.38,13257325917.921019,199866301.76475382,0.07,10108554336.11861,318670764.4439696,21.25,8420948536.256156,390015607.56853145,5.44,6740284018.000778,106801123.36949877,0.9,8372517531.230714,291061438.2686838,92.33,6739554549.5599785,479768164.12852395,0.52,27185803590.1863,2389465868.2509184,2023,5
1016,2023-05-31,27245.47,528464394082.93866,10001106221.647074,1874.69,225483513769.4682,5930556981.74496,307.01,48465020079.37226,693972293.3374982,0.38,13129990737.885033,200489170.96238896,0.07,10013398242.512693,244428535.1331834,20.82,8253719265.038129,264038937.441645,5.32,6584630091.523257,115447803.0185303,0.9,8309164581.828026,208808381.0752327,90.63,6622747030.394531,565956357.1470588,0.52,26998129476.664906,1728394882.8431637,2023,5
1017,2023-06-01,26824.1,520271910707.11273,12156086970.872988,1861.73,223850958023.0443,6237923582.653606,304.98,48171977973.12554,442629865.14070344,0.37,12797981310.849955,248374441.04246363,0.07,9991365454.374166,212118996.2020829,20.51,8135209555.988281,229620968.9783873,5.21,6452671672.05532,110045206.21305749,0.89,8249392496.587836,172184320.5299116,93.95,6860550498.174175,1044568237.713101,0.51,26441448782.04242,1184491773.5746508,2023,6
1018,2023-06-02,27247.74,528508990069.2122,15428145241.775957,1907.21,229335461597.8791,6910486182.970303,307.3,48523200816.46817,495073166.04881245,0.38,13262204823.13518,215323705.26704326,0.07,10139465318.76838,227264546.3769663,21.26,8440560224.313393,262878676.0490332,5.28,6541182868.270858,121990756.46299705,0.9,8358570805.344422,177358555.82649693,95.39,6972651233.788233,762227004.1644586,0.53,27330411902.31459,1172447803.4803495,2023,6
1019,2023-06-03,27066.37,525209390395.50604,6673279605.629511,1892.08,227515751048.97668,3798117031.9435754,306.66,48414891022.96105,240928628.69715396,0.38,13175759868.487804,116838544.57338503,0.07,10154559552.503178,142212275.6748569,21.15,8395562285.774495,159566542.16562247,5.33,6592545948.955,72117305.84594712,0.9,8347700749.711106,110711645.91695897,95.92,7011448218.671652,1426559318.408114,0.52,27029657254.607746,735045062.6217449,2023,6
1020,2023-06-04,27315.45,529630092281.38684,6098045626.047618,1893.18,227418753400.94525,4274226592.3982744,305.57,48263423171.78453,360130908.11090463,0.38,13270626361.918886,146495299.10746226,0.07,10138284608.273876,172273065.817333,21.87,8705745044.414808,372653389.2570282,5.33,6599459524.420096,91948906.34262203,0.89,8301527711.337079,127741048.40296303,94.33,6907416255.543384,6427943230.219169,0.54,27920135061.880856,1044713825.6791098,2023,6
1021,2023-06-05,25792.62,500593893699.2183,21208433571.87331,1813.68,218224817446.19363,10887461193.43077,276.94,43725911783.76366,1606745004.2789876,0.35,12359885714.546745,311589965.2096136,0.07,9337045508.708385,658656495.5252267,20.08,7993273614.350522,663116037.0576035,5.08,6301773078.416282,185982277.04800695,0.84,7767715991.940152,304057445.44151944,87.93,6429586204.016546,971842530.1160511,0.51,26576194800.017296,2324288258.5782566,2023,6
1022,2023-06-06,27216.62,527295592028.08093,22188018260.83246,1883.24,226225955928.72498,9540379707.014326,281.47,44409349947.91577,1050996255.0724244,0.35,12399325222.325653,282365546.14349484,0.07,9831090057.908535,594457278.9623634,20.4,8102758544.84506,490820421.98380524,5.21,6453259978.017477,128394216.6088764,0.82,7649048047.961253,451009686.94768083,90.86,6636326316.849116,679258512.5916731,0.53,27595802610.622444,1788963243.7072139,2023,6
1023,2023-06-07,26346.24,510979921090.6337,14723854336.09437,1832.32,220285044251.91275,8474108659.099132,259.23,40930547462.14595,1054077548.5226247,0.32,11295255695.123688,412340334.7947022,0.07,9413229812.22372,371611884.568522,18.65,7429398031.748883,412771478.26392466,5.02,6229266860.507048,122563303.89358509,0.77,7111104598.657874,380465231.2395781,88.85,6492277830.374296,571983245.1955197,0.52,27086725457.87463,1857008228.8556283,2023,6
1024,2023-06-08,26507.91,514279355771.4992,10197924963.780262,1846.03,222012641423.25446,4854817113.536453,262.17,40853889040.89709,829003936.0658376,0.32,11320542141.36701,266354696.8563639,0.07,9497653861.291683,220471532.55625227,18.92,7533243369.330318,295929574.27186555,5.02,6237398804.988878,103608897.38191883,0.78,7265177741.070354,220638853.30559793,88.46,6468109131.689234,374212045.01849395,0.53,27313881799.618065,1066147795.0472884,2023,6
1025,2023-06-09,26469.58,513226142603.1213,10464066236.48124,1839.21,221018802010.85452,5093666796.918479,260.41,40552592782.85319,384002740.6831793,0.3,10317921990.29103,551200071.237374,0.07,9734168612.015314,368213945.0516346,17.32,6890419608.144915,511958399.05938685,4.98,6170314775.654283,94189595.36406255,0.73,6737258525.240706,383717451.583057,89.14,6511402969.522163,413318405.7352429,0.54,27947393305.97943,1400687394.716791,2023,6
1026,2023-06-10,25858.12,501653860264.2029,9755626714.244692,1754.67,210950148701.20724,41417850678.713905,239.27,37283948504.243195,1868589920.1406279,0.28,9716786435.293474,1399405888.8240273,0.06,8669344083.681238,1237091630.0978227,15.71,6262620811.883113,1409006890.3433423,4.53,5621858588.221082,321352964.9069129,0.62,5695372290.942376,1238940130.1441693,77.34,5660930950.340992,1268356473.3322017,0.51,26595733464.30461,2377566256.8370676,2023,6
1027,2023-06-11,25916.58,502683000962.43024,10439993428.365507,1751.72,210604043872.2481,5031836446.183817,235.2,36623672856.155266,525352299.1390673,0.27,9545651607.422129,536957961.8058821,0.06,8615271406.325369,313894002.4304347,15.55,6191248338.350977,495437298.97303975,4.52,5605160890.324238,117996197.1543621,0.64,5896679522.632258,593468776.5360311,77.62,5673912254.886161,459311154.2831526,0.52,27216822149.88123,924538107.3721211,2023,6
1028,2023-06-12,25910.36,502562686069.16986,9761691909.31603,1742.6,209462687695.93982,6731496663.213711,231.07,36015676858.416954,1726423383.3793778,0.28,9659267109.116688,460654747.4903586,0.06,8602651583.327427,274003215.8377635,15.22,6067764743.466437,431328719.29389066,4.53,5629603118.429002,118502108.14526387,0.64,5973030500.979961,441457585.2645689,77.59,5674590336.291373,472462474.91633385,0.53,27379890906.227215,1366838192.0786796,2023,6
1029,2023-06-13,25872.21,501752262681.7188,9921875985.888603,1736.79,208703993936.8153,6798862284.580931,243.25,37842271275.50834,1417020716.6544116,0.27,9626181098.95588,337639817.64424735,0.06,8629562889.904549,264553946.18559813,15.0,5975770710.188687,403335227.95252687,4.62,5733442994.647317,117193241.41057375,0.64,5976066645.915563,388529217.60832584,77.33,5652864555.503447,445661532.4758598,0.52,27133015218.43599,2989624103.371322,2023,6
1030,2023-06-14,25107.75,487262840554.6715,11982737579.702812,1650.68,198559274296.62064,8025571357.471881,237.51,37009537059.90849,1178173967.523644,0.26,9220131350.3828,263220414.30518678,0.06,8455438988.145142,323961646.6643147,14.51,5789069977.260347,327310831.82671124,4.57,5676495318.038254,135280084.4763831,0.62,5754983325.430464,292256079.01409453,73.15,5353315461.754756,497673271.83728683,0.48,25055080654.37114,1999231994.0299351,2023,6
1031,2023-06-15,25564.6,495788386559.10156,15184095954.029512,1664.98,200099209933.71683,8283225649.8762865,236.1,36772367138.23349,741440221.8516564,0.26,9167328677.190823,279473081.5657119,0.06,8613005068.456253,286233333.57778364,14.74,5880524857.505803,371929576.69780713,4.37,5429227760.935317,202589996.85418543,0.59,5484358852.774471,577387031.0035851,74.45,5443257521.138229,410245725.18820703,0.48,25039056140.417084,1290064407.4434283,2023,6
1032,2023-06-16,26327.33,510906153487.60516,13604025863.641972,1716.38,206321573355.89554,7008799576.1543255,239.04,37264270931.828316,714541857.125214,0.26,9227182603.080389,189310965.39881328,0.06,8694918157.294415,262738803.00407818,15.31,6109552126.06054,256057658.1759769,4.42,5492960793.288925,115437269.51576252,0.59,5477181698.023874,462833127.73907393,76.03,5560023225.238444,360183699.6018262,0.48,24804635141.678604,1314734497.473471,2023,6
1033,2023-06-17,26501.04,514331114457.8236,9533422254.890303,1726.37,207595972780.22693,4859690685.481605,244.43,38098977837.470024,597811857.106641,0.27,9359198036.222015,187039705.87362796,0.06,8704925207.23066,196748598.6760342,15.63,6246219926.833057,218008809.31199142,4.52,5624221980.781707,96558381.40212828,0.61,5705449961.976695,384769783.42219025,76.8,5620075408.706524,274612294.70485234,0.48,25005716435.541878,702204082.5297493,2023,6
1034,2023-06-18,26333.09,511384956032.88007,8589379740.11672,1719.27,206730774198.4613,4084738737.028457,244.0,38024105466.61209,462510688.05982405,0.26,9151703555.11924,142964016.46255222,0.06,8692674732.22132,304748783.4139911,15.43,6170109454.954071,155673889.3726953,4.53,5635105538.564865,98854001.78337964,0.6,5536546059.549869,217885793.77255818,77.12,5643524048.088004,261063363.4034534,0.49,25416332506.73837,823404499.6246965,2023,6
1035,2023-06-19,26779.39,519667661979.1768,6651894946.454161,1734.79,208507638780.89432,5770983890.906085,242.74,37828280143.083626,385774255.0302226,0.26,9218553307.245695,131662710.39350288,0.06,8724515450.520025,177839768.94299993,16.04,6382655003.177078,150009939.35791972,4.52,5624565132.018068,84703876.56671043,0.61,5698425037.897528,180931294.2104305,77.37,5661405072.7182455,260033664.79317445,0.49,25708930078.321697,833887969.3753109,2023,6
1036,2023-06-20,28330.89,549330089183.52325,19958565664.552258,1790.19,215060967094.14032,7900259127.350303,247.32,38506222392.05785,590268488.2751402,0.27,9440263488.262413,186826959.44313788,0.06,8801706547.392189,190703449.71191964,16.63,6629964493.675703,248748774.3427503,4.67,5811422370.51463,111587203.72393355,0.63,5853866015.414353,216600113.30832723,80.42,5871553164.0401945,402976758.726326,0.49,25641101459.894615,863398469.9608608,2023,6
1037,2023-06-21,30101.76,584070487996.789,23757254196.777027,1892.9,227581626984.15152,12294793429.600212,249.36,38934049356.3878,913007771.1265166,0.29,10077394526.968699,295593998.37627554,0.07,9204433557.197779,410366334.2964714,17.26,6903161332.170283,315268431.8778776,4.83,6024578038.397528,148425882.51265642,0.67,6228029346.95934,356894274.64349794,85.19,6229799113.603579,757127509.3467805,0.5,26091973532.575783,1047444064.0813686,2023,6
1038,2023-06-22,29935.63,581473706978.9268,19613389213.798763,1874.18,225381084937.87924,9842202528.70774,240.92,37565674019.61208,1079592073.6647425,0.29,10184721281.675331,286027475.6594799,0.07,9199945792.112402,467511595.9279491,16.65,6663990154.562925,295506781.44293725,4.83,6022105995.910259,150850171.24950275,0.66,6111533967.506362,370705491.57257575,86.12,6300886441.897194,584692457.8369169,0.5,25824265989.03825,1203675448.963428,2023,6
1039,2023-06-23,30629.24,594588611688.3142,22630955878.97284,1891.35,227419416441.5965,9303341351.32525,244.3,38082414938.90012,635733745.49581,0.3,10372780075.38508,206656706.08100188,0.07,9533173066.808508,366314006.39143795,17.1,6825331675.927217,328345333.92381984,5.1,6350589383.462762,146952893.02879494,0.67,6255377247.111808,273497080.3582475,91.1,6667309534.910794,738795718.4279305,0.5,25917023949.95469,856055965.2622167,2023,6
1040,2023-06-24,30537.82,592912110031.5245,11736119929.84371,1875.06,225448939889.35513,4889178964.702732,236.51,36863106029.2413,737502799.6817774,0.29,10142648581.270496,176469156.7523416,0.07,9330804313.381582,293139189.5847274,16.63,6642182122.570187,235858972.60968322,5.01,6236801107.212712,104184225.10207608,0.66,6078502893.760172,198345075.66596282,89.53,6551549785.14716,643608881.6352775,0.49,25448414759.665344,519757792.4773254,2023,6
1041,2023-06-25,30454.76,591387700082.1104,12076819255.30491,1899.15,228332438014.13016,7363880089.050316,238.74,37187182852.20904,508529258.4997404,0.29,10231056021.847866,187472201.8491652,0.07,9343477536.551113,196191972.67230254,16.96,6785842637.336145,212892011.92185184,5.19,6470503762.709948,137390688.7768003,0.67,6194013100.651525,201008665.42408013,88.21,6452389651.738883,463494457.86435044,0.49,25577584986.08896,520726839.4971085,2023,6
1042,2023-06-26,30285.51,587134340343.6245,16032184116.631308,1859.8,223061316934.54123,9893270861.839865,236.17,36760211282.02583,515948271.88669056,0.28,9810691801.661991,182777350.24510938,0.06,9045451054.855577,288338311.4938256,16.28,6497000673.693492,246629750.07322228,5.02,6251306546.966815,147711164.3989128,0.65,5980435730.559495,194099798.90653673,87.24,6375912519.726972,537323741.3666562,0.48,24993365484.350517,781825263.0999359,2023,6
1043,2023-06-27,30693.55,595427193050.2291,14411853963.110468,1890.01,227143144300.65317,8806434878.37696,237.5,36994157124.108864,371893026.7501851,0.29,10017483018.002459,170343328.13720086,0.07,9165860628.657993,221552362.705415,16.6,6626087422.922995,232332350.0357121,5.09,6353494858.600434,96190035.10012102,0.66,6188003272.649322,187110145.72546625,87.97,6440095770.697444,404700854.65564454,0.48,25305718851.56595,696818986.8407857,2023,6
1044,2023-06-28,30083.48,584187696961.3756,8489428028.028098,1828.46,219923192180.68494,6821723542.735137,230.5,35938618431.36102,648131603.0013635,0.27,9356849697.30136,233130564.11290324,0.06,8764037696.96076,293896104.3153506,16.0,6403600623.488655,301702745.20938724,4.88,6094244525.578097,114763586.96618988,0.61,5738565921.322594,276368661.2080227,83.09,6090591701.852871,516935562.13846004,0.46,24296794823.833202,821278549.3740807,2023,6
1045,2023-06-29,30466.61,591688337868.8445,12545425127.446297,1853.45,222892015037.67108,6609358548.632103,233.41,36395478143.66526,465187400.14813244,0.28,9671039073.215143,180074752.0800088,0.06,8888670976.844337,216415430.18805936,18.0,7187331652.66652,635900925.9452425,4.99,6237577866.714234,141314123.73589414,0.62,5823275047.545841,178122802.42781165,84.86,6216073622.18293,362113142.264163,0.47,24810347278.937798,575213084.8797239,2023,6
1046,2023-06-30,30480.78,591722375245.7673,21422361050.823097,1934.05,232417040695.4234,11695335269.509533,240.52,37477654423.359566,955712809.2756666,0.29,10050094320.537937,425857201.36589956,0.07,9288852426.949455,485437466.5771651,18.93,7567998783.5705805,828667787.0041169,5.17,6452308276.104207,193230503.1259263,0.66,6156016588.621978,371397060.4025979,107.96,7898586033.718159,3311758400.5986724,0.47,24792368682.025192,1016983988.8105903,2023,6
1047,2023-07-01,30583.62,593625140902.5646,4210431244.4326854,1924.57,231096044843.46228,5763533551.087498,247.35,38509201810.49287,835243070.6153741,0.29,10225246937.051348,187193676.00359985,0.07,9570673712.143286,578810194.2038541,18.61,7437496981.577963,280718699.5696731,5.35,6670017967.948131,153588050.37699974,0.68,6294542562.171663,177632823.80079448,107.12,7806662545.674399,1792544277.8253238,0.47,24715806335.758446,567687674.2493538,2023,7
1048,2023-07-02,30571.89,593627203721.8534,7236318143.905301,1933.96,232373535009.1871,7183593046.18616,245.63,38268730396.45445,740730697.0915143,0.29,10211321938.635984,175401361.30073848,0.07,9511230961.137281,433381418.92313755,19.45,7792444090.1257925,474851803.7888158,5.49,6859107259.827371,147655963.72481155,0.68,6338767966.085062,166082163.8874111,113.17,8293907177.649132,1755354196.2871687,0.48,25298696946.576424,822937093.0322157,2023,7
1049,2023-07-03,31134.71,604507839820.0979,14755008156.77765,1953.78,234942840998.13855,9155212793.37497,246.03,38332613582.64827,947724682.4708505,0.3,10366764520.147827,171795458.12123698,0.07,9566137080.98617,273529664.27649003,19.21,7700930946.150432,280766166.6517864,5.41,6761150669.211054,145432789.82141417,0.71,6652835348.825738,273658437.56099874,106.71,7817694239.119114,1116931466.5828547,0.49,25565025718.749207,893581246.7063645,2023,7
1050,2023-07-04,30775.62,598449423994.1252,12403890725.264545,1937.0,233226523011.07104,6067277571.219523,242.48,37810940338.58492,644743245.5151817,0.29,10297363466.878773,212363482.90645087,0.07,9682933483.05664,466447426.2777501,19.22,7724902370.005767,303069428.56264853,5.35,6700890887.537659,133070579.87489633,0.7,6512885008.5319605,201285147.27296606,104.85,7725148136.876751,762246260.324601,0.49,25539081808.624573,704205207.5325793,2023,7
1051,2023-07-05,30484.79,592386606697.3153,10260132141.46154,1910.51,230045605241.41965,8180984490.329683,238.86,37284825811.10757,608494036.1527718,0.28,9968829524.701897,197079188.8631909,0.07,9391027480.296446,314238784.1143577,18.97,7619692719.675487,234904855.4249562,5.2,6514076243.677027,118391245.38999091,0.67,6259604465.863027,224288121.8807776,102.61,7537723850.102127,1770959375.3604088,0.48,24999675952.49481,780909277.6090572,2023,7
1052,2023-07-06,29990.06,583429029204.2451,21776707863.503353,1855.47,223411633998.65668,13544056615.640347,232.5,36245958961.433495,694188233.9790171,0.28,9826837407.86419,247352215.39591798,0.07,9142434055.59911,283315471.9656095,19.92,8013479115.45537,849101386.5457045,5.03,6303470035.720804,124043765.55267867,0.66,6208407382.505242,316597138.00562316,95.73,7029669502.860462,2025976076.6420922,0.46,24328001206.918903,772623037.9496843,2023,7
1053,2023-07-07,30315.27,588811434763.8912,13018507892.814608,1869.32,224666147793.60873,8877609275.171074,235.34,36669054074.67473,494404951.4986446,0.28,9958793816.069336,178295012.6623645,0.07,9160695498.597551,209752773.05982754,21.44,8609626131.887451,827536919.6324662,5.11,6391628950.862031,95009677.7182787,0.68,6295315197.453822,191478857.3959314,98.15,7187472863.235257,1797239546.5209708,0.47,24465410534.2725,570272199.3048488,2023,7
1054,2023-07-08,30264.2,587678367157.9867,5608541981.756295,1864.87,224139520023.71573,5224435476.270515,236.16,36802926316.85087,338013187.9951412,0.29,10178691722.038004,175732069.2925931,0.07,9210743830.725332,152609375.24142298,21.9,8804631486.280863,596483861.204096,5.12,6408167672.937634,72714950.81698301,0.68,6335031673.981127,136750559.38340873,97.84,7176693372.889008,1096104130.0095284,0.47,24583107111.164288,330926326.21778077,2023,7
1055,2023-07-09,30169.87,585883986681.1711,7559670230.189486,1866.92,224416034755.06198,2772113286.210201,234.14,36475495886.20578,280162182.09928954,0.28,9966151770.116873,152531371.99395692,0.07,9156411112.795094,149659256.75003228,21.35,8595004420.8743,364524219.78723484,5.08,6351190038.393827,71715514.60686196,0.69,6405797170.4526,181954899.9255834,95.24,6984299389.777212,617661128.0181886,0.47,24462004905.83065,254714219.85400298,2023,7
